0003,1,1,1977-08-01T00:47:32.100Z
0003,1,1,1977-08-03T02:25:04.400Z
0003,1,1,1977-08-03T17:46:53.900Z
0001,1,0,1977-08-08T07:00:06.300Z
0003,1,1,1977-08-15T16:49:39.300Z
0003,1,1,1977-08-15T22:06:14.000Z
0003,1,1,1977-08-31T00:42:05.400Z
0003,1,1,1977-08-31T01:18:35.100Z
0003,1,1,1977-08-31T01:34:01.400Z
0003,1,1,1977-08-31T03:56:24.100Z
0003,1,1,1977-08-31T11:00:55.900Z
0003,1,1,1977-08-31T11:58:03.800Z
0001,1,0,1977-09-01T17:37:06.800Z
0004,0,2,1977-09-20T17:17:50.700Z
0003,1,1,1977-09-29T06:09:22.800Z
0001,1,0,1977-10-01T21:07:08.800Z
0003,1,1,1977-10-03T12:28:23.100Z
0004,0,2,1977-10-13T04:09:32.000Z
0003,1,1,1977-10-22T01:23:27.000Z
0003,1,1,1977-10-26T02:49:50.900Z
0003,1,1,1977-10-29T21:13:28.400Z
0001,1,0,1977-10-30T02:18:01.300Z
0001,1,0,1977-11-03T05:05:09.600Z
0003,1,1,1977-11-12T16:57:58.000Z
0004,0,2,1977-11-16T00:44:54.700Z
0004,0,2,1977-12-06T10:23:01.300Z
0003,1,1,1977-12-11T16:22:08.600Z
0004,0,2,1977-12-15T22:52:15.500Z
0003,1,1,1977-12-17T23:25:11.900Z
0003,1,1,1977-12-19T08:28:53.200Z
0003,1,1,1978-01-05T03:22:40.500Z
0001,1,0,1978-01-08T00:56:42.400Z
0004,0,2,1978-01-10T20:08:33.800Z
0004,0,2,1978-01-16T08:31:36.200Z
0004,0,2,1978-01-21T08:19:30.700Z
0001,1,0,1978-01-21T13:15:20.100Z
0003,1,1,1978-01-24T20:20:28.300Z
0003,1,1,1978-01-29T18:10:06.300Z
0004,0,2,1978-02-16T03:47:24.600Z
0003,1,1,1978-02-20T07:19:48.700Z
0003,1,1,1978-02-22T08:19:47.800Z
0003,1,1,1978-02-22T09:15:54.600Z
0001,1,0,1978-03-07T11:45:35.800Z
0003,1,1,1978-03-14T17:20:47.300Z
0004,0,2,1978-03-19T06:27:32.700Z
0003,1,1,1978-03-25T15:51:05.900Z
0001,1,0,1978-04-01T03:37:03.200Z
0001,1,0,1978-04-03T03:06:45.400Z
0003,1,1,1978-04-03T05:31:32.700Z
0004,0,2,1978-04-04T21:11:41.800Z
0001,1,0,1978-04-07T06:35:22.500Z
0004,0,2,1978-04-07T09:52:06.000Z
0004,0,2,1978-04-08T15:12:22.700Z
0001,1,0,1978-04-18T19:33:03.400Z
0004,0,2,1978-04-23T01:58:49.100Z
0001,1,0,1978-04-28T04:28:34.200Z
0001,1,0,1978-04-30T12:53:26.700Z
0003,1,1,1978-05-08T07:32:29.000Z
0004,0,2,1978-05-10T18:37:57.900Z
0004,0,2,1978-05-27T16:16:42.200Z
0001,1,0,1978-06-03T10:50:33.600Z
0001,1,0,1978-06-07T08:00:34.200Z
0001,1,0,1978-06-09T09:22:12.200Z
0003,1,1,1978-06-10T04:29:46.100Z
0001,1,0,1978-06-18T02:20:24.800Z
0003,1,1,1978-06-18T11:07:45.100Z
0003,1,1,1978-07-01T08:53:57.600Z
0003,1,1,1978-07-02T02:49:17.900Z
0003,1,1,1978-07-06T12:02:21.500Z
0001,1,0,1978-07-17T10:26:29.000Z
0001,1,0,1978-07-18T14:26:03.000Z
0003,1,1,1978-07-22T07:40:03.200Z
0003,1,1,1978-07-26T02:19:01.300Z
0004,0,2,1978-08-02T23:59:21.500Z
0001,1,0,1978-08-08T02:58:36.600Z
0001,1,0,1978-08-10T04:10:55.800Z
0004,0,2,1978-08-12T08:25:26.600Z
0003,1,1,1978-08-15T07:04:09.100Z
0001,1,0,1978-09-01T08:32:12.500Z
0001,1,0,1978-09-11T04:21:56.200Z
0003,1,1,1978-09-26T13:39:04.100Z
0003,1,1,1978-10-05T23:22:20.000Z
0004,0,2,1978-10-24T03:41:16.000Z
0003,1,1,1978-10-24T21:04:38.300Z
0004,0,2,1978-10-29T14:41:17.400Z
0001,1,0,1978-11-01T16:23:45.900Z
0001,1,0,1978-11-04T20:16:10.500Z
0001,1,0,1978-11-09T00:36:56.300Z
0004,0,2,1978-11-11T21:47:55.700Z
0001,1,0,1978-11-14T04:13:31.500Z
0001,1,0,1978-11-21T00:07:06.500Z
0004,0,2,1978-11-24T15:16:42.200Z
0001,1,0,1978-12-02T07:00:50.700Z
0003,1,1,1978-12-18T13:37:31.200Z
0001,1,0,1978-12-20T05:55:17.600Z
0001,1,0,1978-12-24T23:13:42.600Z
0003,1,1,1978-12-27T09:33:20.600Z
0003,1,1,1978-12-29T00:43:29.300Z
0003,1,1,1978-12-29T02:03:22.100Z
0003,1,1,1978-12-31T20:38:38.500Z
0001,1,0,1979-01-06T09:49:08.600Z
0004,0,2,1979-01-06T12:50:51.100Z
0001,1,0,1979-01-14T19:20:30.200Z
0004,0,2,1979-01-17T02:12:50.900Z
0003,1,1,1979-01-21T20:20:45.500Z
0004,0,2,1979-01-25T00:51:24.000Z
0003,1,1,1979-01-29T11:42:06.300Z
0003,1,1,1979-02-07T16:13:46.200Z
0003,1,1,1979-02-10T23:52:20.600Z
0003,1,1,1979-02-26T15:54:56.000Z
0001,1,0,1979-02-28T12:04:25.900Z
0003,1,1,1979-02-28T15:03:47.900Z
0001,1,0,1979-03-01T02:41:12.600Z
0003,1,1,1979-03-01T14:33:15.200Z
0001,1,0,1979-03-02T21:24:22.200Z
0001,1,0,1979-03-09T08:40:11.400Z
0001,1,0,1979-03-09T09:17:21.700Z
0003,1,1,1979-03-10T00:28:54.600Z
0001,1,0,1979-03-11T12:16:19.500Z
0003,1,1,1979-03-16T07:03:34.100Z
0003,1,1,1979-03-20T19:03:59.700Z
0004,0,2,1979-03-21T14:32:19.100Z
0001,1,0,1979-03-22T11:35:14.400Z
0001,1,0,1979-03-26T16:07:00.600Z
0003,1,1,1979-03-27T09:09:16.900Z
0004,0,2,1979-03-28T04:18:04.800Z
0004,0,2,1979-03-30T11:45:41.100Z
0003,1,1,1979-03-30T12:10:06.300Z
0003,1,1,1979-04-05T03:50:39.500Z
0001,1,0,1979-04-05T05:39:30.500Z
0001,1,0,1979-04-06T02:41:20.800Z
0004,0,2,1979-04-30T01:04:20.400Z
0004,0,2,1979-05-04T07:24:40.000Z
0004,0,2,1979-05-05T20:04:57.700Z
0004,0,2,1979-05-05T20:08:38.300Z
0001,1,0,1979-05-11T19:05:52.800Z
0003,1,1,1979-05-13T22:41:53.600Z
0003,1,1,1979-05-16T12:43:03.800Z
0003,1,1,1979-05-21T20:21:40.400Z
0001,1,0,1979-05-24T18:38:25.200Z
0003,1,1,1979-05-25T04:31:34.800Z
0001,1,0,1979-05-29T12:59:01.800Z
0003,1,1,1979-06-02T01:32:51.000Z
0003,1,1,1979-06-06T00:33:11.300Z
0003,1,1,1979-06-10T05:54:11.600Z
0001,1,0,1979-06-12T18:54:27.100Z
0001,1,0,1979-06-12T21:32:51.500Z
0003,1,1,1979-06-16T18:06:58.400Z
0003,1,1,1979-06-23T02:19:59.700Z
0003,1,1,1979-06-25T12:48:10.100Z
0003,1,1,1979-06-26T21:10:46.700Z
0003,1,1,1979-07-02T00:52:11.000Z
0004,0,2,1979-07-02T13:45:49.700Z
0003,1,1,1979-07-04T14:28:40.300Z
0003,1,1,1979-07-07T07:00:55.100Z
0003,1,1,1979-07-18T13:02:15.700Z
0004,0,2,1979-07-20T20:06:47.400Z
0004,0,2,1979-08-03T11:43:57.600Z
0004,0,2,1979-08-09T06:48:19.100Z
0001,1,0,1979-08-17T20:44:00.600Z
0003,1,1,1979-08-24T17:55:39.600Z
0003,1,1,1979-09-02T02:00:11.800Z
0004,0,2,1979-09-06T03:57:53.600Z
0003,1,1,1979-09-07T09:44:02.800Z
0003,1,1,1979-09-11T10:56:59.800Z
0003,1,1,1979-09-11T14:02:57.800Z
0001,1,0,1979-09-12T19:45:29.700Z
0003,1,1,1979-09-16T09:09:09.600Z
0003,1,1,1979-09-22T05:57:42.200Z
0003,1,1,1979-09-29T03:17:16.200Z
0001,1,0,1979-09-30T04:12:29.100Z
0003,1,1,1979-10-05T16:43:16.200Z
0003,1,1,1979-10-06T15:07:24.100Z
0003,1,1,1979-10-31T00:06:13.200Z
0003,1,1,1979-10-31T06:01:51.300Z
0003,1,1,1979-11-02T09:33:26.700Z
0001,1,0,1979-11-12T07:57:11.200Z
0004,0,2,1979-11-13T06:22:02.600Z
0003,1,1,1979-11-14T22:46:35.400Z
0003,1,1,1979-11-21T18:49:54.700Z
0003,1,1,1979-11-23T23:40:29.800Z
0001,1,0,1979-11-26T10:04:02.600Z
0001,1,0,1979-11-26T21:05:47.700Z
0001,1,0,1979-12-04T12:47:58.400Z
0001,1,0,1979-12-12T07:59:03.300Z
0001,1,0,1979-12-12T08:14:50.300Z
0001,1,0,1979-12-12T08:32:04.600Z
0001,1,0,1979-12-12T08:33:52.400Z
0001,1,0,1979-12-12T08:42:17.600Z
0001,1,0,1979-12-12T11:53:49.400Z
0001,1,0,1979-12-12T12:03:45.100Z
0001,1,0,1979-12-12T14:59:01.900Z
0001,1,0,1979-12-12T17:49:05.600Z
0001,1,0,1979-12-12T18:36:30.400Z
0001,1,0,1979-12-12T20:08:59.200Z
0001,1,0,1979-12-12T20:18:32.200Z
0001,1,0,1979-12-12T23:51:32.100Z
0001,1,0,1979-12-13T01:46:35.400Z
0003,1,1,1979-12-13T02:01:36.700Z
0001,1,0,1979-12-13T02:43:37.900Z
0001,1,0,1979-12-13T04:20:33.800Z
0001,1,0,1979-12-13T04:46:45.600Z
0001,1,0,1979-12-13T05:37:47.800Z
0001,1,0,1979-12-13T08:05:29.400Z
0001,1,0,1979-12-13T12:42:03.900Z
0001,1,0,1979-12-13T13:16:53.100Z
0001,1,0,1979-12-13T19:33:49.900Z
0001,1,0,1979-12-13T20:41:52.700Z
0001,1,0,1979-12-13T21:34:52.000Z
0001,1,0,1979-12-13T22:01:13.000Z
0001,1,0,1979-12-13T22:40:30.600Z
0001,1,0,1979-12-14T01:25:29.700Z
0001,1,0,1979-12-14T06:14:12.000Z
0001,1,0,1979-12-14T06:16:05.800Z
0001,1,0,1979-12-14T06:20:59.700Z
0001,1,0,1979-12-14T07:13:34.200Z
0001,1,0,1979-12-14T08:42:23.700Z
0001,1,0,1979-12-14T09:36:24.800Z
0001,1,0,1979-12-15T03:51:43.400Z
0001,1,0,1979-12-15T04:32:13.200Z
0001,1,0,1979-12-15T07:35:25.000Z
0001,1,0,1979-12-15T10:55:31.600Z
0001,1,0,1979-12-15T15:23:32.100Z
0001,1,0,1979-12-15T20:01:50.900Z
0001,1,0,1979-12-15T20:26:22.700Z
0001,1,0,1979-12-15T20:37:18.500Z
0001,1,0,1979-12-15T23:27:54.100Z
0001,1,0,1979-12-16T08:17:23.400Z
0001,1,0,1979-12-16T08:27:03.400Z
0001,1,0,1979-12-16T15:43:10.000Z
0001,1,0,1979-12-17T02:16:48.800Z
0001,1,0,1979-12-17T06:10:48.100Z
0001,1,0,1979-12-17T10:58:10.000Z
0001,1,0,1979-12-17T12:40:10.300Z
0001,1,0,1979-12-18T07:46:51.400Z
0001,1,0,1979-12-18T08:43:17.900Z
0001,1,0,1979-12-18T17:11:35.100Z
0001,1,0,1979-12-18T17:34:33.000Z
0001,1,0,1979-12-19T00:50:29.300Z
0001,1,0,1979-12-19T22:49:40.300Z
0001,1,0,1979-12-20T02:08:34.000Z
0001,1,0,1979-12-20T18:19:42.900Z
0001,1,0,1979-12-21T00:26:06.900Z
0001,1,0,1979-12-21T01:49:19.400Z
0001,1,0,1979-12-21T03:04:57.000Z
0001,1,0,1979-12-21T06:35:25.300Z
0001,1,0,1979-12-21T10:00:05.600Z
0001,1,0,1979-12-21T19:43:32.300Z
0001,1,0,1979-12-21T22:57:47.500Z
0001,1,0,1979-12-21T23:02:14.300Z
0001,1,0,1979-12-22T15:21:52.900Z
0001,1,0,1979-12-23T08:29:43.700Z
0001,1,0,1979-12-23T08:47:20.400Z
0001,1,0,1979-12-24T06:22:26.200Z
0001,1,0,1979-12-24T12:46:04.700Z
0001,1,0,1979-12-25T03:25:45.100Z
0001,1,0,1979-12-25T14:55:57.900Z
0001,1,0,1979-12-26T05:50:59.900Z
0001,1,0,1979-12-28T15:06:59.800Z
0001,1,0,1979-12-29T22:08:03.600Z
0001,1,0,1979-12-30T02:09:34.600Z
0001,1,0,1979-12-30T16:12:23.200Z
0001,1,0,1979-12-30T16:15:31.600Z
0001,1,0,1979-12-31T04:21:02.300Z
0001,1,0,1979-12-31T11:58:39.400Z
0001,1,0,1979-12-31T12:30:17.600Z
0003,1,1,1979-12-31T23:07:23.400Z
0001,1,0,1980-01-01T14:46:19.200Z
0001,1,0,1980-01-01T23:55:13.000Z
0001,1,0,1980-01-02T19:04:02.900Z
0001,1,0,1980-01-03T03:37:18.700Z
0001,1,0,1980-01-03T04:48:21.100Z
0001,1,0,1980-01-05T04:09:19.600Z
0003,1,1,1980-01-06T04:00:13.500Z
0001,1,0,1980-01-06T19:14:26.100Z
0001,1,0,1980-01-06T20:14:12.900Z
0001,1,0,1980-01-07T00:33:35.600Z
0001,1,0,1980-01-13T00:29:07.100Z
0003,1,1,1980-01-17T19:48:23.600Z
0003,1,1,1980-01-18T23:37:32.300Z
0001,1,0,1980-01-19T16:05:47.000Z
0001,1,0,1980-01-22T01:08:05.500Z
0001,1,0,1980-01-26T15:27:15.000Z
0001,1,0,1980-01-28T04:39:04.100Z
0001,1,0,1980-01-31T07:31:43.000Z
0001,1,0,1980-02-09T11:14:36.800Z
0004,0,2,1980-02-11T15:56:20.300Z
0001,1,0,1980-02-12T02:29:14.500Z
0001,1,0,1980-02-12T08:18:50.100Z
0001,1,0,1980-02-13T11:13:10.900Z
0004,0,2,1980-02-18T13:03:24.500Z
0001,1,0,1980-02-21T03:44:24.900Z
0001,1,0,1980-02-21T10:42:57.000Z
0001,1,0,1980-02-23T14:13:03.000Z
0001,1,0,1980-02-24T11:00:50.600Z
0003,1,1,1980-03-03T09:13:55.900Z
0003,1,1,1980-03-06T13:42:08.100Z
0003,1,1,1980-03-09T01:21:26.500Z
0003,1,1,1980-03-09T03:34:50.600Z
0003,1,1,1980-03-11T11:50:35.100Z
0001,1,0,1980-03-14T13:23:47.400Z
0004,0,2,1980-03-16T03:26:11.500Z
0001,1,0,1980-03-19T05:47:19.700Z
0004,0,2,1980-03-20T14:32:37.900Z
0004,0,2,1980-03-23T06:56:31.000Z
0001,1,0,1980-03-28T13:33:15.900Z
0003,1,1,1980-03-28T15:39:39.000Z
0001,1,0,1980-04-02T18:13:44.300Z
0001,1,0,1980-04-15T10:27:54.500Z
0001,1,0,1980-04-17T05:38:53.800Z
0004,0,2,1980-04-20T11:26:22.900Z
0003,1,1,1980-04-21T07:33:38.700Z
0004,0,2,1980-04-27T10:25:03.900Z
0004,0,2,1980-05-01T05:04:07.800Z
0003,1,1,1980-05-02T01:47:06.900Z
0003,1,1,1980-05-02T23:08:40.900Z
0001,1,0,1980-05-10T04:51:52.000Z
0001,1,0,1980-05-11T09:25:59.200Z
0001,1,0,1980-05-12T13:56:11.200Z
0001,1,0,1980-05-16T02:52:54.300Z
0004,0,2,1980-05-16T05:33:39.100Z
0003,1,1,1980-05-21T00:48:50.200Z
0004,0,2,1980-05-22T11:58:37.100Z
0003,1,1,1980-05-23T03:16:42.000Z
0004,0,2,1980-05-25T15:43:29.400Z
0003,1,1,1980-05-26T10:33:37.100Z
0001,1,0,1980-05-27T01:45:48.000Z
0004,0,2,1980-05-31T11:31:37.900Z
0003,1,1,1980-06-14T03:55:52.600Z
0001,1,0,1980-06-16T12:06:23.700Z
0001,1,0,1980-06-19T23:05:34.900Z
0003,1,1,1980-06-20T01:05:15.800Z
0001,1,0,1980-06-22T09:17:57.900Z
0003,1,1,1980-06-24T00:15:53.400Z
0004,0,2,1980-06-25T12:04:56.900Z
0001,1,0,1980-07-05T09:27:51.700Z
0001,1,0,1980-07-06T18:03:26.100Z
0003,1,1,1980-07-06T18:10:09.300Z
0001,1,0,1980-07-07T16:48:44.500Z
0003,1,1,1980-07-15T05:30:16.900Z
0001,1,0,1980-07-16T13:06:18.700Z
0001,1,0,1980-07-19T18:09:59.800Z
0001,1,0,1980-07-22T04:04:42.000Z
0003,1,1,1980-07-23T08:43:55.200Z
0003,1,1,1980-07-25T07:25:55.200Z
0001,1,0,1980-07-28T17:04:08.300Z
0001,1,0,1980-07-29T11:43:44.600Z
0001,1,0,1980-08-01T10:03:23.800Z
0003,1,1,1980-08-09T19:46:07.400Z
0001,1,0,1980-08-15T21:30:45.700Z
0001,1,0,1980-08-18T15:07:52.600Z
0003,1,1,1980-08-20T20:32:08.200Z
0003,1,1,1980-08-23T01:34:43.500Z
0003,1,1,1980-08-23T04:28:13.600Z
0003,1,1,1980-08-24T00:52:46.700Z
0001,1,0,1980-08-24T01:01:07.400Z
0001,1,0,1980-08-30T19:38:38.900Z
0001,1,0,1980-08-31T03:17:42.900Z
0001,1,0,1980-08-31T12:04:57.400Z
0003,1,1,1980-08-31T20:02:00.800Z
0001,1,0,1980-09-03T05:34:41.500Z
0001,1,0,1980-09-03T10:50:34.100Z
0001,1,0,1980-09-03T18:48:36.800Z
0003,1,1,1980-09-03T22:12:39.100Z
0003,1,1,1980-09-10T16:20:28.900Z
0001,1,0,1980-09-14T08:29:35.000Z
0001,1,0,1980-09-14T23:41:58.100Z
0001,1,0,1980-09-16T12:27:46.800Z
0001,1,0,1980-10-08T22:01:34.800Z
0004,0,2,1980-10-21T12:55:28.700Z
0003,1,1,1980-10-25T07:40:09.200Z
0003,1,1,1980-10-28T23:20:00.000Z
0001,1,0,1980-10-30T22:07:09.800Z
0001,1,0,1980-10-31T05:10:51.400Z
0001,1,0,1980-11-02T18:21:15.600Z
0004,0,2,1980-11-17T01:24:56.000Z
0004,0,2,1980-11-17T16:50:20.700Z
0004,0,2,1980-11-18T16:34:38.000Z
0004,0,2,1980-11-24T21:41:09.700Z
0003,1,1,1980-11-26T17:35:39.100Z
0001,1,0,1980-11-26T23:10:41.700Z
0004,0,2,1980-11-27T22:04:20.900Z
0003,1,1,1980-12-02T07:44:57.700Z
0003,1,1,1980-12-03T08:51:40.900Z
0004,0,2,1980-12-13T10:10:00.600Z
0004,0,2,1980-12-15T05:05:39.300Z
0003,1,1,1980-12-16T18:45:18.400Z
0003,1,1,1980-12-17T00:20:02.000Z
0004,0,2,1980-12-19T10:39:03.600Z
0001,1,0,1980-12-20T17:00:19.800Z
0003,1,1,1980-12-25T00:51:04.500Z
0001,1,0,1980-12-26T01:32:07.900Z
0001,1,0,1981-01-01T16:27:36.100Z
0001,1,0,1981-01-02T07:37:01.300Z
0001,1,0,1981-01-03T01:23:40.000Z
0001,1,0,1981-01-07T07:01:39.800Z
0001,1,0,1981-01-07T09:05:57.800Z
0003,1,1,1981-01-10T00:05:19.200Z
0003,1,1,1981-01-16T22:17:22.200Z
0001,1,0,1981-01-23T23:50:00.900Z
0003,1,1,1981-01-30T07:58:25.200Z
0001,1,0,1981-01-30T22:36:36.200Z
0003,1,1,1981-01-30T23:57:51.200Z
0001,1,0,1981-01-31T04:21:28.900Z
0001,1,0,1981-02-07T01:21:34.730Z
0004,0,2,1981-02-18T23:24:56.550Z
0003,1,1,1981-02-19T14:41:46.840Z
0004,0,2,1981-02-20T20:19:22.000Z
0004,0,2,1981-02-20T20:45:11.300Z
0003,1,1,1981-02-25T18:43:53.410Z
0001,1,0,1981-02-25T20:04:30.240Z
0001,1,0,1981-03-04T04:33:23.400Z
0004,0,2,1981-03-09T22:03:04.070Z
0004,0,2,1981-03-16T21:01:25.390Z
0001,1,0,1981-03-19T22:18:36.470Z
0001,1,0,1981-03-26T02:46:46.080Z
0003,1,1,1981-04-13T14:03:01.550Z
0004,0,2,1981-04-20T21:57:47.750Z
0001,1,0,1981-04-24T01:09:44.500Z
0003,1,1,1981-04-25T14:35:47.730Z
0001,1,0,1981-04-27T16:15:43.330Z
0003,1,1,1981-04-27T16:22:33.770Z
0003,1,1,1981-04-27T18:50:38.720Z
0001,1,0,1981-04-27T22:53:15.510Z
0001,1,0,1981-04-29T17:51:45.350Z
0001,1,0,1981-05-01T16:57:53.200Z
0001,1,0,1981-05-06T21:34:48.860Z
0001,1,0,1981-05-06T21:36:06.810Z
0001,1,0,1981-05-13T03:58:11.040Z
0003,1,1,1981-05-13T04:38:25.330Z
0003,1,1,1981-05-16T09:04:15.350Z
0001,1,0,1981-05-20T03:01:47.840Z
0004,0,2,1981-05-22T08:26:14.440Z
0001,1,0,1981-05-24T01:08:53.600Z
0003,1,1,1981-05-26T04:55:30.220Z
0004,0,2,1981-05-30T03:06:53.800Z
0001,1,0,1981-05-30T07:37:34.350Z
0003,1,1,1981-06-05T23:34:54.580Z
0001,1,0,1981-06-13T18:39:23.000Z
0001,1,0,1981-06-19T21:03:45.770Z
0004,0,2,1981-06-21T23:58:59.860Z
0001,1,0,1981-06-22T19:33:33.520Z
0001,1,0,1981-06-24T13:25:35.260Z
0001,1,0,1981-06-27T21:54:14.650Z
0003,1,1,1981-07-07T10:25:46.730Z
0001,1,0,1981-07-22T07:20:45.770Z
0001,1,0,1981-07-23T02:52:16.610Z
0003,1,1,1981-07-29T22:43:55.020Z
0003,1,1,1981-07-30T05:24:08.650Z
0001,1,0,1981-07-30T07:05:01.720Z
0003,1,1,1981-08-05T12:58:27.460Z
0001,1,0,1981-08-06T21:25:20.930Z
0001,1,0,1981-08-12T00:47:32.000Z
0001,1,0,1981-08-16T04:23:08.670Z
0004,0,2,1981-08-19T14:29:43.560Z
0003,1,1,1981-08-21T21:46:44.790Z
0003,1,1,1981-08-23T01:44:49.110Z
0003,1,1,1981-08-23T05:23:58.270Z
0003,1,1,1981-08-25T16:54:38.800Z
0003,1,1,1981-08-25T17:29:07.260Z
0003,1,1,1981-08-25T17:40:23.360Z
0003,1,1,1981-08-26T23:59:32.200Z
0003,1,1,1981-08-27T13:52:40.810Z
0003,1,1,1981-08-27T14:05:45.570Z
0003,1,1,1981-08-27T16:07:54.030Z
0003,1,1,1981-08-27T17:45:20.320Z
0003,1,1,1981-08-28T10:21:37.290Z
0003,1,1,1981-08-28T10:23:53.840Z
0003,1,1,1981-08-30T20:50:08.890Z
0003,1,1,1981-08-31T06:03:15.010Z
0003,1,1,1981-09-17T05:37:18.770Z
0003,1,1,1981-09-25T09:33:28.190Z
0001,1,0,1981-09-26T21:57:01.060Z
0004,0,2,1981-10-04T20:03:53.010Z
0001,1,0,1981-10-05T19:31:38.260Z
0001,1,0,1981-10-07T20:03:47.650Z
0001,1,0,1981-10-13T04:33:07.820Z
0004,0,2,1981-10-17T12:28:48.520Z
0001,1,0,1981-10-18T04:31:02.740Z
0003,1,1,1981-10-20T07:12:30.270Z
0004,0,2,1981-10-24T04:36:50.910Z
0001,1,0,1981-10-26T09:05:28.680Z
0004,0,2,1981-10-27T21:00:17.830Z
0001,1,0,1981-11-01T14:46:52.730Z
0001,1,0,1981-11-03T07:02:38.570Z
0003,1,1,1981-11-05T03:55:06.900Z
0001,1,0,1981-11-11T17:31:06.370Z
0004,0,2,1981-11-19T01:13:41.900Z
0001,1,0,1981-12-05T06:48:58.250Z
0004,0,2,1981-12-06T04:31:07.600Z
0004,0,2,1981-12-08T22:53:12.390Z
0001,1,0,1981-12-13T21:40:36.190Z
0003,1,1,1981-12-13T23:27:52.390Z
0003,1,1,1981-12-17T12:54:03.240Z
0001,1,0,1981-12-25T08:28:47.170Z
0003,1,1,1981-12-25T18:54:23.390Z
0004,0,2,1981-12-27T10:13:32.540Z
0001,1,0,1981-12-27T20:21:05.360Z
0003,1,1,1982-01-08T02:35:57.630Z
0003,1,1,1982-01-13T16:36:07.690Z
0004,0,2,1982-01-14T03:41:19.450Z
0001,1,0,1982-01-15T03:59:19.670Z
0001,1,0,1982-01-17T12:46:37.090Z
0003,1,1,1982-01-17T14:02:34.390Z
0001,1,0,1982-01-17T14:52:13.760Z
0003,1,1,1982-01-22T22:43:56.180Z
0001,1,0,1982-02-01T21:34:15.450Z
0001,1,0,1982-02-03T00:37:48.330Z
0001,1,0,1982-02-04T05:04:08.200Z
0004,0,2,1982-02-04T18:57:43.610Z
0003,1,1,1982-02-11T08:40:45.370Z
0001,1,0,1982-02-12T17:29:45.660Z
0003,1,1,1982-02-13T01:09:22.160Z
0004,0,2,1982-02-16T08:32:08.300Z
0003,1,1,1982-02-22T02:06:13.640Z
0001,1,0,1982-02-23T20:07:29.480Z
0001,1,0,1982-02-27T12:38:35.490Z
0001,1,0,1982-03-06T01:27:31.460Z
0004,0,2,1982-03-08T04:16:32.730Z
0003,1,1,1982-03-09T12:21:52.230Z
0003,1,1,1982-03-09T15:04:23.620Z
0003,1,1,1982-03-16T08:04:57.910Z
0004,0,2,1982-03-31T05:51:07.480Z
0001,1,0,1982-04-05T01:12:40.170Z
0001,1,0,1982-04-07T11:52:03.050Z
0001,1,0,1982-04-11T00:53:08.330Z
0001,1,0,1982-04-11T12:21:29.990Z
0003,1,1,1982-04-17T04:29:24.310Z
0001,1,0,1982-04-21T10:57:18.340Z
0003,1,1,1982-04-23T08:11:13.430Z
0003,1,1,1982-04-29T01:35:21.110Z
0003,1,1,1982-05-01T14:59:05.660Z
0001,1,0,1982-05-05T01:16:02.320Z
0001,1,0,1982-05-08T01:25:15.210Z
0003,1,1,1982-05-08T06:19:02.080Z
0001,1,0,1982-05-12T13:06:51.720Z
0001,1,0,1982-05-14T01:18:47.960Z
