0,1,2,3,4,5
26263,2147,7080,3624,24801,24989
2147,7080,3624,24801,24989,5534
7080,3624,24801,24989,5534,27250
3624,24801,24989,5534,27250,24989
24801,24989,5534,27250,24989,11613
24989,5534,27250,24989,11613,26095
5534,27250,24989,11613,26095,25904
27250,24989,11613,26095,25904,25905
24989,11613,26095,25904,25905,26095
11613,26095,25904,25905,26095,26096
26095,25904,25905,26095,26096,26095
25904,25905,26095,26096,26095,24801
25905,26095,26096,26095,24801,4990
26095,26096,26095,24801,4990,7078
26096,26095,24801,4990,7078,10111
26095,24801,4990,7078,10111,7267
24801,4990,7078,10111,7267,12003
4990,7078,10111,7267,12003,25940
7078,10111,7267,12003,25940,24801
10111,7267,12003,25940,24801,8569
7267,12003,25940,24801,8569,18741
12003,25940,24801,8569,18741,6477
25940,24801,8569,18741,6477,18846
24801,8569,18741,6477,18846,28817
8569,18741,6477,18846,28817,24799
18741,6477,18846,28817,24799,10111
6477,18846,28817,24799,10111,25145
18846,28817,24799,10111,25145,20940
28817,24799,10111,25145,20940,30067
24799,10111,25145,20940,30067,24990
10111,25145,20940,30067,24990,9900
25145,20940,30067,24990,9900,8379
20940,30067,24990,9900,8379,8568
30067,24990,9900,8379,8568,12762
24990,9900,8379,8568,12762,8942
9900,8379,8568,12762,8942,30336
8379,8568,12762,8942,30336,13133
8568,12762,8942,30336,13133,24800
12762,8942,30336,13133,24800,21753
8942,30336,13133,24800,21753,11998
30336,13133,24800,21753,11998,11617
13133,24800,21753,11998,11617,11807
24800,21753,11998,11617,11807,18299
21753,11998,11617,11807,18299,9521
11998,11617,11807,18299,9521,24408
11617,11807,18299,9521,24408,5941
11807,18299,9521,24408,5941,9704
18299,9521,24408,5941,9704,9514
9521,24408,5941,9704,9514,12378
24408,5941,9704,9514,12378,12379
5941,9704,9514,12378,12379,12569
9704,9514,12378,12379,12569,10853
9514,12378,12379,12569,10853,25179
12378,12379,12569,10853,25179,395
12379,12569,10853,25179,395,24990
12569,10853,25179,395,24990,3636
10853,25179,395,24990,3636,7079
25179,395,24990,3636,7079,12188
395,24990,3636,7079,12188,24990
24990,3636,7079,12188,24990,24801
3636,7079,12188,24990,24801,11226
7079,12188,24990,24801,11226,8001
12188,24990,24801,11226,8001,8001
24990,24801,11226,8001,8001,22660
24801,11226,8001,8001,22660,24990
11226,8001,8001,22660,24990,1577
8001,8001,22660,24990,1577,29005
8001,22660,24990,1577,29005,11612
22660,24990,1577,29005,11612,24990
24990,1577,29005,11612,24990,4991
1577,29005,11612,24990,4991,11228
29005,11612,24990,4991,11228,10848
11612,24990,4991,11228,10848,11611
24990,4991,11228,10848,11611,24990
4991,11228,10848,11611,24990,25179
11228,10848,11611,24990,25179,11425
10848,11611,24990,25179,11425,4596
11611,24990,25179,11425,4596,24990
24990,25179,11425,4596,24990,24989
25179,11425,4596,24990,24989,11803
11425,4596,24990,24989,11803,11427
4596,24990,24989,11803,11427,11425
24990,24989,11803,11427,11425,11425
24989,11803,11427,11425,11425,25179
11803,11427,11425,11425,25179,11609
11427,11425,11425,25179,11609,25180
11425,11425,25179,11609,25180,10472
11425,25179,11609,25180,10472,24991
25179,11609,25180,10472,24991,26130
11609,25180,10472,24991,26130,10274
25180,10472,24991,26130,10274,10466
10472,24991,26130,10274,10466,7993
24991,26130,10274,10466,7993,7043
26130,10274,10466,7993,7043,11044
10274,10466,7993,7043,11044,9894
10466,7993,7043,11044,9894,24611
7993,7043,11044,9894,24611,11615
7043,11044,9894,24611,11615,7234
11044,9894,24611,11615,7234,8993
9894,24611,11615,7234,8993,7801
24611,11615,7234,8993,7801,7612
11615,7234,8993,7801,7612,10850
7234,8993,7801,7612,10850,9133
8993,7801,7612,10850,9133,10085
7801,7612,10850,9133,10085,11037
7612,10850,9133,10085,11037,28619
10850,9133,10085,11037,28619,24415
9133,10085,11037,28619,24415,8184
10085,11037,28619,24415,8184,10281
11037,28619,24415,8184,10281,806
28619,24415,8184,10281,806,10082
24415,8184,10281,806,10082,11808
8184,10281,806,10082,11808,11799
10281,806,10082,11808,11799,11800
806,10082,11808,11799,11800,7421
10082,11808,11799,11800,7421,12183
11808,11799,11800,7421,12183,9895
11799,11800,7421,12183,9895,9323
11800,7421,12183,9895,9323,11039
7421,12183,9895,9323,11039,4773
12183,9895,9323,11039,4773,10275
9895,9323,11039,4773,10275,9896
9323,11039,4773,10275,9896,9710
11039,4773,10275,9896,9710,9517
4773,10275,9896,9710,9517,8756
10275,9896,9710,9517,8756,9897
9896,9710,9517,8756,9897,9897
9710,9517,8756,9897,9897,9706
9517,8756,9897,9897,9706,10090
8756,9897,9897,9706,10090,9514
9897,9897,9706,10090,9514,11613
9897,9706,10090,9514,11613,9898
9706,10090,9514,11613,9898,11990
10090,9514,11613,9898,11990,11801
9514,11613,9898,11990,11801,10089
11613,9898,11990,11801,10089,10471
9898,11990,11801,10089,10471,11611
11990,11801,10089,10471,11611,11422
11801,10089,10471,11611,11422,11992
10089,10471,11611,11422,11992,11800
10471,11611,11422,11992,11800,11799
11611,11422,11992,11800,11799,24991
11422,11992,11800,11799,24991,11992
11992,11800,11799,24991,11992,11804
11800,11799,24991,11992,11804,11804
11799,24991,11992,11804,11804,11612
24991,11992,11804,11804,11612,11612
11992,11804,11804,11612,11612,7803
11804,11804,11612,11612,7803,11039
11804,11612,11612,7803,11039,10463
11612,11612,7803,11039,10463,10084
11612,7803,11039,10463,10084,10274
7803,11039,10463,10084,10274,9894
11039,10463,10084,10274,9894,8374
10463,10084,10274,9894,8374,8373
10084,10274,9894,8374,8373,9707
10274,9894,8374,8373,9707,9709
9894,8374,8373,9707,9709,9899
8374,8373,9707,9709,9899,9905
8373,9707,9709,9899,9905,7079
9707,9709,9899,9905,7079,11611
9709,9899,9905,7079,11611,11041
9899,9905,7079,11611,11041,8379
9905,7079,11611,11041,8379,11614
7079,11611,11041,8379,11614,29846
11611,11041,8379,11614,29846,9895
11041,8379,11614,29846,9895,9514
8379,11614,29846,9895,9514,9709
11614,29846,9895,9514,9709,9710
29846,9895,9514,9709,9710,11038
9895,9514,9709,9710,11038,9709
9514,9709,9710,11038,9709,9896
9709,9710,11038,9709,9896,11230
9710,11038,9709,9896,11230,9899
11038,9709,9896,11230,9899,10278
9709,9896,11230,9899,10278,10280
9896,11230,9899,10278,10280,11229
11230,9899,10278,10280,11229,9898
9899,10278,10280,11229,9898,10470
10278,10280,11229,9898,10470,10282
10280,11229,9898,10470,10282,11234
11229,9898,10470,10282,11234,11042
9898,10470,10282,11234,11042,6884
10470,10282,11234,11042,6884,6318
10282,11234,11042,6884,6318,7074
11234,11042,6884,6318,7074,25179
11042,6884,6318,7074,25179,25330
6884,6318,7074,25179,25330,25331
6318,7074,25179,25330,25331,5559
7074,25179,25330,25331,5559,1371
25179,25330,25331,5559,1371,24989
25330,25331,5559,1371,24989,25898
25331,5559,1371,24989,25898,28809
5559,1371,24989,25898,28809,27057
1371,24989,25898,28809,27057,25179
24989,25898,28809,27057,25179,17320
25898,28809,27057,25179,17320,25178
28809,27057,25179,17320,25178,24989
27057,25179,17320,25178,24989,3255
25179,17320,25178,24989,3255,22124
17320,25178,24989,3255,22124,24989
25178,24989,3255,22124,24989,26264
24989,3255,22124,24989,26264,18134
3255,22124,24989,26264,18134,24990
22124,24989,26264,18134,24990,24990
24989,26264,18134,24990,24990,24988
26264,18134,24990,24990,24988,7428
18134,24990,24990,24988,7428,7809
24990,24990,24988,7428,7809,26038
24990,24988,7428,7809,26038,24611
24988,7428,7809,26038,24611,24801
7428,7809,26038,24611,24801,585
7809,26038,24611,24801,585,24990
26038,24611,24801,585,24990,18151
24611,24801,585,24990,18151,30340
24801,585,24990,18151,30340,36576
585,24990,18151,30340,36576,24989
24990,18151,30340,36576,24989,24800
18151,30340,36576,24989,24800,24990
30340,36576,24989,24800,24990,7269
36576,24989,24800,24990,7269,26445
24989,24800,24990,7269,26445,24989
24800,24990,7269,26445,24989,2483
24990,7269,26445,24989,2483,14471
7269,26445,24989,2483,14471,24990
26445,24989,2483,14471,24990,20752
24989,2483,14471,24990,20752,25144
2483,14471,24990,20752,25144,31000
14471,24990,20752,25144,31000,23052
24990,20752,25144,31000,23052,21576
20752,25144,31000,23052,21576,23576
25144,31000,23052,21576,23576,16600
31000,23052,21576,23576,16600,24990
23052,21576,23576,16600,24990,30905
21576,23576,16600,24990,30905,6298
23576,16600,24990,30905,6298,11436
16600,24990,30905,6298,11436,24989
24990,30905,6298,11436,24989,24949
30905,6298,11436,24989,24949,2296
6298,11436,24989,24949,2296,12568
11436,24989,24949,2296,12568,25657
24989,24949,2296,12568,25657,4403
24949,2296,12568,25657,4403,6674
2296,12568,25657,4403,6674,22280
12568,25657,4403,6674,22280,25180
25657,4403,6674,22280,25180,28808
4403,6674,22280,25180,28808,3870
6674,22280,25180,28808,3870,3860
22280,25180,28808,3870,3860,24990
25180,28808,3870,3860,24990,24610
28808,3870,3860,24990,24610,19120
3870,3860,24990,24610,19120,18741
3860,24990,24610,19120,18741,28808
24990,24610,19120,18741,28808,28618
24610,19120,18741,28808,28618,28618
19120,18741,28808,28618,28618,28429
18741,28808,28618,28618,28429,5731
28808,28618,28618,28429,5731,28365
28618,28618,28429,5731,28365,11802
28618,28429,5731,28365,11802,28619
28429,5731,28365,11802,28619,28618
5731,28365,11802,28619,28618,28618
28365,11802,28619,28618,28618,28618
11802,28619,28618,28618,28618,28429
28619,28618,28618,28618,28429,28619
28618,28618,28618,28429,28619,28430
28618,28618,28429,28619,28430,28619
28618,28429,28619,28430,28619,28808
28429,28619,28430,28619,28808,28808
28619,28430,28619,28808,28808,28808
28430,28619,28808,28808,28808,28618
28619,28808,28808,28808,28618,28428
28808,28808,28808,28618,28428,28619
28808,28808,28618,28428,28619,28428
28808,28618,28428,28619,28428,28428
28618,28428,28619,28428,28428,28618
28428,28619,28428,28428,28618,28428
28619,28428,28428,28618,28428,8757
28428,28428,28618,28428,8757,6479
28428,28618,28428,8757,6479,25178
28618,28428,8757,6479,25178,26046
28428,8757,6479,25178,26046,24990
8757,6479,25178,26046,24990,24990
6479,25178,26046,24990,24990,24989
25178,26046,24990,24990,24989,5166
26046,24990,24990,24989,5166,26697
24990,24990,24989,5166,26697,26461
24990,24989,5166,26697,26461,5347
24989,5166,26697,26461,5347,24990
5166,26697,26461,5347,24990,2494
26697,26461,5347,24990,2494,3469
26461,5347,24990,2494,3469,3436
5347,24990,2494,3469,3436,24415
24990,2494,3469,3436,24415,24989
2494,3469,3436,24415,24989,23267
3469,3436,24415,24989,23267,19260
3436,24415,24989,23267,19260,26640
24415,24989,23267,19260,26640,24990
24989,23267,19260,26640,24990,24990
23267,19260,26640,24990,24990,28737
19260,26640,24990,24990,28737,18873
26640,24990,24990,28737,18873,6326
24990,24990,28737,18873,6326,25178
24990,28737,18873,6326,25178,18741
28737,18873,6326,25178,18741,24800
18873,6326,25178,18741,24800,6905
6326,25178,18741,24800,6905,24990
25178,18741,24800,6905,24990,18740
18741,24800,6905,24990,18740,23230
24800,6905,24990,18740,23230,20021
6905,24990,18740,23230,20021,8377
24990,18740,23230,20021,8377,9902
18740,23230,20021,8377,9902,7999
23230,20021,8377,9902,7999,24990
20021,8377,9902,7999,24990,24990
8377,9902,7999,24990,24990,21765
9902,7999,24990,24990,21765,33548
7999,24990,24990,21765,33548,24989
24990,24990,21765,33548,24989,27983
24990,21765,33548,24989,27983,27793
21765,33548,24989,27983,27793,24800
33548,24989,27983,27793,24800,24989
24989,27983,27793,24800,24989,16375
27983,27793,24800,24989,16375,25486
27793,24800,24989,16375,25486,24990
24800,24989,16375,25486,24990,4252
24989,16375,25486,24990,4252,2296
16375,25486,24990,4252,2296,5544
25486,24990,4252,2296,5544,25885
24990,4252,2296,5544,25885,24990
4252,2296,5544,25885,24990,4017
2296,5544,25885,24990,4017,24990
5544,25885,24990,4017,24990,27407
25885,24990,4017,24990,27407,27216
24990,4017,24990,27407,27216,24990
4017,24990,27407,27216,24990,25178
24990,27407,27216,24990,25178,24800
27407,27216,24990,25178,24800,7271
27216,24990,25178,24800,7271,32397
24990,25178,24800,7271,32397,25329
25178,24800,7271,32397,25329,2156
24800,7271,32397,25329,2156,13137
7271,32397,25329,2156,13137,6126
32397,25329,2156,13137,6126,4389
25329,2156,13137,6126,4389,3045
2156,13137,6126,4389,3045,21131
13137,6126,4389,3045,21131,7421
6126,4389,3045,21131,7421,4040
4389,3045,21131,7421,4040,21951
3045,21131,7421,4040,21951,7268
21131,7421,4040,21951,7268,34690
7421,4040,21951,7268,34690,24989
4040,21951,7268,34690,24989,24800
21951,7268,34690,24989,24800,24800
7268,34690,24989,24800,24800,4198
34690,24989,24800,24800,4198,30435
24989,24800,24800,4198,30435,6107
24800,24800,4198,30435,6107,24801
24800,4198,30435,6107,24801,24801
4198,30435,6107,24801,24801,25571
30435,6107,24801,24801,25571,24039
6107,24801,24801,25571,24039,22101
24801,24801,25571,24039,22101,24422
24801,25571,24039,22101,24422,7460
25571,24039,22101,24422,7460,8030
24039,22101,24422,7460,8030,24801
22101,24422,7460,8030,24801,24990
24422,7460,8030,24801,24990,26602
7460,8030,24801,24990,26602,24989
8030,24801,24990,26602,24989,3436
24801,24990,26602,24989,3436,26902
24990,26602,24989,3436,26902,24989
26602,24989,3436,26902,24989,24801
24989,3436,26902,24989,24801,24801
3436,26902,24989,24801,24801,43
26902,24989,24801,24801,43,12780
24989,24801,24801,43,12780,27850
24801,24801,43,12780,27850,24989
24801,43,12780,27850,24989,21132
43,12780,27850,24989,21132,16212
12780,27850,24989,21132,16212,20395
27850,24989,21132,16212,20395,24801
24989,21132,16212,20395,24801,24800
21132,16212,20395,24801,24800,4030
16212,20395,24801,24800,4030,6698
20395,24801,24800,4030,6698,24800
24801,24800,4030,6698,24800,26413
24800,4030,6698,24800,26413,26605
4030,6698,24800,26413,26605,8752
6698,24800,26413,26605,8752,24037
24800,26413,26605,8752,24037,30248
26413,26605,8752,24037,30248,21324
26605,8752,24037,30248,21324,28040
8752,24037,30248,21324,28040,28040
24037,30248,21324,28040,28040,27850
30248,21324,28040,28040,27850,2340
21324,28040,28040,27850,2340,24800
28040,28040,27850,2340,24800,12205
28040,27850,2340,24800,12205,3253
27850,2340,24800,12205,3253,24801
2340,24800,12205,3253,24801,28365
24800,12205,3253,24801,28365,3478
12205,3253,24801,28365,3478,7459
3253,24801,28365,3478,7459,4019
24801,28365,3478,7459,4019,12013
28365,3478,7459,4019,12013,24801
3478,7459,4019,12013,24801,23606
7459,4019,12013,24801,23606,9926
4019,12013,24801,23606,9926,21944
12013,24801,23606,9926,21944,5731
24801,23606,9926,21944,5731,31459
23606,9926,21944,5731,31459,8034
9926,21944,5731,31459,8034,24611
21944,5731,31459,8034,24611,5949
5731,31459,8034,24611,5949,19498
31459,8034,24611,5949,19498,1915
8034,24611,5949,19498,1915,24612
24611,5949,19498,1915,24612,7269
5949,19498,1915,24612,7269,28931
19498,1915,24612,7269,28931,2334
1915,24612,7269,28931,2334,29906
24612,7269,28931,2334,29906,4205
7269,28931,2334,29906,4205,22276
28931,2334,29906,4205,22276,24801
2334,29906,4205,22276,24801,7457
29906,4205,22276,24801,7457,24801
4205,22276,24801,7457,24801,32251
22276,24801,7457,24801,32251,24415
24801,7457,24801,32251,24415,24990
7457,24801,32251,24415,24990,6884
24801,32251,24415,24990,6884,12017
32251,24415,24990,6884,12017,2300
24415,24990,6884,12017,2300,37725
24990,6884,12017,2300,37725,24798
6884,12017,2300,37725,24798,24801
12017,2300,37725,24798,24801,20774
2300,37725,24798,24801,20774,12397
37725,24798,24801,20774,12397,12015
24798,24801,20774,12397,12015,26320
24801,20774,12397,12015,26320,11825
20774,12397,12015,26320,11825,11636
12397,12015,26320,11825,11636,11824
12015,26320,11825,11636,11824,11826
26320,11825,11636,11824,11826,7645
11825,11636,11824,11826,7645,20778
11636,11824,11826,7645,20778,24612
11824,11826,7645,20778,24612,24800
11826,7645,20778,24612,24800,5922
7645,20778,24612,24800,5922,21516
20778,24612,24800,5922,21516,37751
24612,24800,5922,21516,37751,13519
24800,5922,21516,37751,13519,24423
5922,21516,37751,13519,24423,26263
21516,37751,13519,24423,26263,26263
37751,13519,24423,26263,26263,23610
13519,24423,26263,26263,23610,1203
24423,26263,26263,23610,1203,24801
26263,26263,23610,1203,24801,21898
26263,23610,1203,24801,21898,24800
23610,1203,24801,21898,24800,37940
1203,24801,21898,24800,37940,24991
24801,21898,24800,37940,24991,24611
21898,24800,37940,24991,24611,37751
24800,37940,24991,24611,37751,31174
37940,24991,24611,37751,31174,16940
24991,24611,37751,31174,16940,18296
24611,37751,31174,16940,18296,18853
37751,31174,16940,18296,18853,24800
31174,16940,18296,18853,24800,32596
16940,18296,18853,24800,32596,1730
18296,18853,24800,32596,1730,7839
18853,24800,32596,1730,7839,33389
24800,32596,1730,7839,33389,3813
32596,1730,7839,33389,3813,4798
1730,7839,33389,3813,4798,24800
7839,33389,3813,4798,24800,10490
33389,3813,4798,24800,10490,10111
3813,4798,24800,10490,10111,32650
4798,24800,10490,10111,32650,33585
24800,10490,10111,32650,33585,10491
10490,10111,32650,33585,10491,24800
10111,32650,33585,10491,24800,18359
32650,33585,10491,24800,18359,1721
33585,10491,24800,18359,1721,1909
10491,24800,18359,1721,1909,1910
24800,18359,1721,1909,1910,2102
18359,1721,1909,1910,2102,18098
1721,1909,1910,2102,18098,6887
1909,1910,2102,18098,6887,28
1910,2102,18098,6887,28,37752
2102,18098,6887,28,37752,37751
18098,6887,28,37752,37751,24801
6887,28,37752,37751,24801,24990
28,37752,37751,24801,24990,19035
37752,37751,24801,24990,19035,7268
37751,24801,24990,19035,7268,1949
24801,24990,19035,7268,1949,24800
24990,19035,7268,1949,24800,24990
19035,7268,1949,24800,24990,29306
7268,1949,24800,24990,29306,6326
1949,24800,24990,29306,6326,24990
24800,24990,29306,6326,24990,8034
24990,29306,6326,24990,8034,24611
29306,6326,24990,8034,24611,16749
6326,24990,8034,24611,16749,24799
24990,8034,24611,16749,24799,5002
8034,24611,16749,24799,5002,18737
24611,16749,24799,5002,18737,20025
16749,24799,5002,18737,20025,35158
24799,5002,18737,20025,35158,13901
5002,18737,20025,35158,13901,26888
18737,20025,35158,13901,26888,7992
20025,35158,13901,26888,7992,17
35158,13901,26888,7992,17,19471
13901,26888,7992,17,19471,24611
26888,7992,17,19471,24611,24989
7992,17,19471,24611,24989,26698
17,19471,24611,24989,26698,24800
19471,24611,24989,26698,24800,17354
24611,24989,26698,24800,17354,16018
24989,26698,24800,17354,16018,7459
26698,24800,17354,16018,7459,32213
24800,17354,16018,7459,32213,7076
17354,16018,7459,32213,7076,7077
16018,7459,32213,7076,7077,18928
7459,32213,7076,7077,18928,24918
32213,7076,7077,18928,24918,24991
7076,7077,18928,24918,24991,24963
7077,18928,24918,24991,24963,18738
18928,24918,24991,24963,18738,1538
24918,24991,24963,18738,1538,24228
24991,24963,18738,1538,24228,24989
24963,18738,1538,24228,24989,22848
18738,1538,24228,24989,22848,24800
1538,24228,24989,22848,24800,12017
24228,24989,22848,24800,12017,24989
24989,22848,24800,12017,24989,12207
22848,24800,12017,24989,12207,18928
24800,12017,24989,12207,18928,24192
12017,24989,12207,18928,24192,11826
24989,12207,18928,24192,11826,24801
12207,18928,24192,11826,24801,24990
18928,24192,11826,24801,24990,18928
24192,11826,24801,24990,18928,5924
11826,24801,24990,18928,5924,5922
24801,24990,18928,5924,5922,5922
24990,18928,5924,5922,5922,5731
18928,5924,5922,5922,5731,18740
5924,5922,5922,5731,18740,28014
5922,5922,5731,18740,28014,32968
5922,5731,18740,28014,32968,24801
5731,18740,28014,32968,24801,24801
18740,28014,32968,24801,24801,4778
28014,32968,24801,24801,4778,22459
32968,24801,24801,4778,22459,32212
24801,24801,4778,22459,32212,6107
24801,4778,22459,32212,6107,21573
4778,22459,32212,6107,21573,23419
22459,32212,6107,21573,23419,24245
32212,6107,21573,23419,24245,13900
6107,21573,23419,24245,13900,11259
21573,23419,24245,13900,11259,2153
23419,24245,13900,11259,2153,36384
24245,13900,11259,2153,36384,24799
13900,11259,2153,36384,24799,32975
11259,2153,36384,24799,32975,2520
2153,36384,24799,32975,2520,10863
36384,24799,32975,2520,10863,36796
24799,32975,2520,10863,36796,30727
32975,2520,10863,36796,30727,26626
2520,10863,36796,30727,26626,30917
10863,36796,30727,26626,30917,24435
36796,30727,26626,30917,24435,801
30727,26626,30917,24435,801,25730
26626,30917,24435,801,25730,34868
30917,24435,801,25730,34868,31466
24435,801,25730,34868,31466,24611
801,25730,34868,31466,24611,26318
25730,34868,31466,24611,26318,24989
34868,31466,24611,26318,24989,24178
31466,24611,26318,24989,24178,24990
24611,26318,24989,24178,24990,2293
26318,24989,24178,24990,2293,26631
24989,24178,24990,2293,26631,24989
24178,24990,2293,26631,24989,24989
24990,2293,26631,24989,24989,6304
2293,26631,24989,24989,6304,24989
26631,24989,24989,6304,24989,1570
24989,24989,6304,24989,1570,18672
24989,6304,24989,1570,18672,24990
6304,24989,1570,18672,24990,24953
24989,1570,18672,24990,24953,28366
1570,18672,24990,24953,28366,24801
18672,24990,24953,28366,24801,16788
24990,24953,28366,24801,16788,16789
24953,28366,24801,16788,16789,16788
28366,24801,16788,16789,16788,396
24801,16788,16789,16788,396,20200
16788,16789,16788,396,20200,25935
16789,16788,396,20200,25935,24801
16788,396,20200,25935,24801,24799
396,20200,25935,24801,24799,1765
20200,25935,24801,24799,1765,22849
25935,24801,24799,1765,22849,22469
24801,24799,1765,22849,22469,17320
24799,1765,22849,22469,17320,24990
1765,22849,22469,17320,24990,4576
22849,22469,17320,24990,4576,24800
22469,17320,24990,4576,24800,24989
17320,24990,4576,24800,24989,24800
24990,4576,24800,24989,24800,15795
4576,24800,24989,24800,15795,24611
24800,24989,24800,15795,24611,5181
24989,24800,15795,24611,5181,25329
24800,15795,24611,5181,25329,17890
15795,24611,5181,25329,17890,29383
24611,5181,25329,17890,29383,3824
5181,25329,17890,29383,3824,24801
25329,17890,29383,3824,24801,6506
17890,29383,3824,24801,6506,24800
29383,3824,24801,6506,24800,24801
3824,24801,6506,24800,24801,23672
24801,6506,24800,24801,23672,20019
6506,24800,24801,23672,20019,24990
24800,24801,23672,20019,24990,24800
24801,23672,20019,24990,24800,11043
23672,20019,24990,24800,11043,24801
20019,24990,24800,11043,24801,21135
24990,24800,11043,24801,21135,6105
24800,11043,24801,21135,6105,6851
11043,24801,21135,6105,6851,8368
24801,21135,6105,6851,8368,12204
21135,6105,6851,8368,12204,24799
6105,6851,8368,12204,24799,19251
6851,8368,12204,24799,19251,15991
8368,12204,24799,19251,15991,7076
12204,24799,19251,15991,7076,31184
24799,19251,15991,7076,31184,4965
19251,15991,7076,31184,4965,13
15991,7076,31184,4965,13,5928
7076,31184,4965,13,5928,20942
31184,4965,13,5928,20942,24990
4965,13,5928,20942,24990,22460
13,5928,20942,24990,22460,24611
5928,20942,24990,22460,24611,24800
20942,24990,22460,24611,24800,26601
24990,22460,24611,24800,26601,18490
22460,24611,24800,26601,18490,24801
24611,24800,26601,18490,24801,26679
24800,26601,18490,24801,26679,24801
26601,18490,24801,26679,24801,6509
18490,24801,26679,24801,6509,22465
24801,26679,24801,6509,22465,22653
26679,24801,6509,22465,22653,34285
24801,6509,22465,22653,34285,25892
6509,22465,22653,34285,25892,25179
22465,22653,34285,25892,25179,24800
22653,34285,25892,25179,24800,9132
34285,25892,25179,24800,9132,776
25892,25179,24800,9132,776,24801
25179,24800,9132,776,24801,29194
24800,9132,776,24801,29194,24056
9132,776,24801,29194,24056,4623
776,24801,29194,24056,4623,15035
24801,29194,24056,4623,15035,4958
29194,24056,4623,15035,4958,24800
24056,4623,15035,4958,24800,24611
4623,15035,4958,24800,24611,965
15035,4958,24800,24611,965,7636
4958,24800,24611,965,7636,36246
24800,24611,965,7636,36246,18874
24611,965,7636,36246,18874,24991
965,7636,36246,18874,24991,7074
7636,36246,18874,24991,7074,19445
36246,18874,24991,7074,19445,25692
18874,24991,7074,19445,25692,36006
24991,7074,19445,25692,36006,22663
7074,19445,25692,36006,22663,8030
19445,25692,36006,22663,8030,23041
25692,36006,22663,8030,23041,3849
36006,22663,8030,23041,3849,22284
22663,8030,23041,3849,22284,34678
8030,23041,3849,22284,34678,3649
23041,3849,22284,34678,3649,26072
3849,22284,34678,3649,26072,7077
22284,34678,3649,26072,7077,31873
34678,3649,26072,7077,31873,22657
3649,26072,7077,31873,22657,24423
26072,7077,31873,22657,24423,24800
7077,31873,22657,24423,24800,6108
31873,22657,24423,24800,6108,8755
22657,24423,24800,6108,8755,24800
24423,24800,6108,8755,24800,4061
24800,6108,8755,24800,4061,7230
6108,8755,24800,4061,7230,24801
8755,24800,4061,7230,24801,26301
24800,4061,7230,24801,26301,33622
4061,7230,24801,26301,33622,35832
7230,24801,26301,33622,35832,3077
