0,1,2,3,4,5
2385,2385,2764,2385,2478,2765
2385,2764,2385,2478,2765,2480
2764,2385,2478,2765,2480,2574
2385,2478,2765,2480,2574,2575
2478,2765,2480,2574,2575,2765
2765,2480,2574,2575,2765,2479
2480,2574,2575,2765,2479,2575
2574,2575,2765,2479,2575,2576
2575,2765,2479,2575,2576,2767
2765,2479,2575,2576,2767,2766
2479,2575,2576,2767,2766,1732
2575,2576,2767,2766,1732,1544
2576,2767,2766,1732,1544,1732
2767,2766,1732,1544,1732,6320
2766,1732,1544,1732,6320,6300
1732,1544,1732,6320,6300,6301
1544,1732,6320,6300,6301,1355
1732,6320,6300,6301,1355,306
6320,6300,6301,1355,306,6225
6300,6301,1355,306,6225,6489
6301,1355,306,6225,6489,7185
1355,306,6225,6489,7185,6784
306,6225,6489,7185,6784,6320
6225,6489,7185,6784,6320,4290
6489,7185,6784,6320,4290,6319
7185,6784,6320,4290,6319,6225
6784,6320,4290,6319,6225,773
6320,4290,6319,6225,773,5552
4290,6319,6225,773,5552,6225
6319,6225,773,5552,6225,6577
6225,773,5552,6225,6577,4507
773,5552,6225,6577,4507,6225
5552,6225,6577,4507,6225,6225
6225,6577,4507,6225,6225,6224
6577,4507,6225,6225,6224,1814
4507,6225,6225,6224,1814,1910
6225,6225,6224,1814,1910,6464
6225,6224,1814,1910,6464,6131
6224,1814,1910,6464,6131,6226
1814,1910,6464,6131,6226,103
1910,6464,6131,6226,103,6225
6464,6131,6226,103,6225,4516
6131,6226,103,6225,4516,7570
6226,103,6225,4516,7570,9168
103,6225,4516,7570,9168,6225
6225,4516,7570,9168,6225,6225
4516,7570,9168,6225,6225,6225
7570,9168,6225,6225,6225,1830
9168,6225,6225,6225,1830,6573
6225,6225,6225,1830,6573,6225
6225,6225,1830,6573,6225,577
6225,1830,6573,6225,577,3626
1830,6573,6225,577,3626,6225
6573,6225,577,3626,6225,5151
6225,577,3626,6225,5151,6302
577,3626,6225,5151,6302,7710
3626,6225,5151,6302,7710,5731
6225,5151,6302,7710,5731,5373
5151,6302,7710,5731,5373,5898
6302,7710,5731,5373,5898,4120
7710,5731,5373,5898,4120,6225
5731,5373,5898,4120,6225,7758
5373,5898,4120,6225,7758,1534
5898,4120,6225,7758,1534,2868
4120,6225,7758,1534,2868,6225
6225,7758,1534,2868,6225,6205
7758,1534,2868,6225,6205,578
1534,2868,6225,6205,578,3149
2868,6225,6205,578,3149,6369
6225,6205,578,3149,6369,1062
6205,578,3149,6369,1062,1627
578,3149,6369,1062,1627,5535
3149,6369,1062,1627,5535,6320
6369,1062,1627,5535,6320,7184
1062,1627,5535,6320,7184,985
1627,5535,6320,7184,985,980
5535,6320,7184,985,980,6225
6320,7184,985,980,6225,6130
7184,985,980,6225,6130,4810
985,980,6225,6130,4810,4716
980,6225,6130,4810,4716,7184
6225,6130,4810,4716,7184,7184
6130,4810,4716,7184,7184,7184
4810,4716,7184,7184,7184,7090
4716,7184,7184,7184,7090,1441
7184,7184,7184,7090,1441,7058
7184,7184,7090,1441,7058,2956
7184,7090,1441,7058,2956,7185
7090,1441,7058,2956,7185,7184
1441,7058,2956,7185,7184,7184
7058,2956,7185,7184,7184,7184
2956,7185,7184,7184,7184,7090
7185,7184,7184,7184,7090,7185
7184,7184,7184,7090,7185,7090
7184,7184,7090,7185,7090,7185
7184,7090,7185,7090,7185,7184
7090,7185,7090,7185,7184,7184
7185,7090,7185,7184,7184,7184
7090,7185,7184,7184,7184,7184
7185,7184,7184,7184,7184,7089
7184,7184,7184,7184,7089,7185
7184,7184,7184,7089,7185,7089
7184,7184,7089,7185,7089,7089
7184,7089,7185,7089,7089,7184
7089,7185,7089,7089,7184,7089
7185,7089,7089,7184,7089,2194
7089,7089,7184,7089,2194,1625
7089,7184,7089,2194,1625,6319
7184,7089,2194,1625,6319,6468
7089,2194,1625,6319,6468,6225
2194,1625,6319,6468,6225,6225
1625,6319,6468,6225,6225,6225
6319,6468,6225,6225,6225,1253
6468,6225,6225,6225,1253,6699
6225,6225,6225,1253,6699,6581
6225,6225,1253,6699,6581,1344
6225,1253,6699,6581,1344,6225
1253,6699,6581,1344,6225,582
6699,6581,1344,6225,582,880
6581,1344,6225,582,880,863
1344,6225,582,880,863,6128
6225,582,880,863,6128,6225
582,880,863,6128,6225,5839
880,863,6128,6225,5839,4785
863,6128,6225,5839,4785,6670
6128,6225,5839,4785,6670,6225
6225,5839,4785,6670,6225,6225
5839,4785,6670,6225,6225,7149
4785,6670,6225,6225,7149,4687
6670,6225,6225,7149,4687,1548
6225,6225,7149,4687,1548,6319
6225,7149,4687,1548,6319,4716
7149,4687,1548,6319,4716,6225
4687,1548,6319,4716,6225,1743
1548,6319,4716,6225,1743,6225
6319,4716,6225,1743,6225,4715
4716,6225,1743,6225,4715,5820
6225,1743,6225,4715,5820,4976
1743,6225,4715,5820,4976,2099
6225,4715,5820,4976,2099,2481
4715,5820,4976,2099,2481,2005
5820,4976,2099,2481,2005,6225
4976,2099,2481,2005,6225,6225
2099,2481,2005,6225,6225,5468
2481,2005,6225,6225,5468,8414
2005,6225,6225,5468,8414,6225
6225,6225,5468,8414,6225,6962
6225,5468,8414,6225,6962,6962
5468,8414,6225,6962,6962,6225
8414,6225,6962,6962,6225,6225
6225,6962,6962,6225,6225,4103
6962,6962,6225,6225,4103,6378
6962,6225,6225,4103,6378,6225
6225,6225,4103,6378,6225,1081
6225,4103,6378,6225,1081,578
4103,6378,6225,1081,578,1347
6378,6225,1081,578,1347,6483
6225,1081,578,1347,6483,6225
1081,578,1347,6483,6225,964
578,1347,6483,6225,964,6225
1347,6483,6225,964,6225,6864
6483,6225,964,6225,6864,6768
6225,964,6225,6864,6768,6225
964,6225,6864,6768,6225,6319
6225,6864,6768,6225,6319,6225
6864,6768,6225,6319,6225,1831
6768,6225,6319,6225,1831,8124
6225,6319,6225,1831,8124,6300
6319,6225,1831,8124,6300,508
6225,1831,8124,6300,508,3244
1831,8124,6300,508,3244,1543
8124,6300,508,3244,1543,1055
6300,508,3244,1543,1055,763
508,3244,1543,1055,763,5246
3244,1543,1055,763,5246,1811
1543,1055,763,5246,1811,975
1055,763,5246,1811,975,5466
763,5246,1811,975,5466,1829
5246,1811,975,5466,1829,8700
1811,975,5466,1829,8700,6225
975,5466,1829,8700,6225,6225
5466,1829,8700,6225,6225,6225
1829,8700,6225,6225,6225,1054
8700,6225,6225,6225,1054,7618
6225,6225,6225,1054,7618,1534
6225,6225,1054,7618,1534,6226
6225,1054,7618,1534,6226,6226
1054,7618,1534,6226,6226,6421
7618,1534,6226,6226,6421,6035
1534,6226,6226,6421,6035,5541
6226,6226,6421,6035,5541,6131
6226,6421,6035,5541,6131,1830
6421,6035,5541,6131,1830,2020
6035,5541,6131,1830,2020,6226
5541,6131,1830,2020,6226,6225
6131,1830,2020,6226,6225,6651
1830,2020,6226,6225,6651,6225
2020,6226,6225,6651,6225,863
6226,6225,6651,6225,863,6706
6225,6651,6225,863,6706,6225
6651,6225,863,6706,6225,6226
6225,863,6706,6225,6226,6226
863,6706,6225,6226,6226,22
6706,6225,6226,6226,22,3160
6225,6226,6226,22,3160,6990
6226,6226,22,3160,6990,6225
6226,22,3160,6990,6225,5246
22,3160,6990,6225,5246,4021
3160,6990,6225,5246,4021,5068
6990,6225,5246,4021,5068,6226
6225,5246,4021,5068,6226,6225
5246,4021,5068,6226,6225,970
4021,5068,6226,6225,970,1639
5068,6226,6225,970,1639,6225
6226,6225,970,1639,6225,6557
6225,970,1639,6225,6557,6653
970,1639,6225,6557,6653,2191
1639,6225,6557,6653,2191,6034
6225,6557,6653,2191,6034,7524
6557,6653,2191,6034,7524,5342
6653,2191,6034,7524,5342,6990
2191,6034,7524,5342,6990,6990
6034,7524,5342,6990,6990,6990
7524,5342,6990,6990,6990,600
5342,6990,6990,6990,600,6225
6990,6990,6990,600,6225,3063
6990,6990,600,6225,3063,772
6990,600,6225,3063,772,6226
600,6225,3063,772,6226,7058
6225,3063,772,6226,7058,884
3063,772,6226,7058,884,1830
772,6226,7058,884,1830,965
6226,7058,884,1830,965,2967
7058,884,1830,965,2967,6226
884,1830,965,2967,6226,5913
1830,965,2967,6226,5913,2493
965,2967,6226,5913,2493,5462
2967,6226,5913,2493,5462,1441
6226,5913,2493,5462,1441,7845
5913,2493,5462,1441,7845,2022
2493,5462,1441,7845,2022,6131
5462,1441,7845,2022,6131,1455
1441,7845,2022,6131,1455,4904
7845,2022,6131,1455,4904,483
2022,6131,1455,4904,483,6131
6131,1455,4904,483,6131,1830
1455,4904,483,6131,1830,7246
4904,483,6131,1830,7246,597
483,6131,1830,7246,597,7448
6131,1830,7246,597,7448,1058
1830,7246,597,7448,1058,5533
7246,597,7448,1058,5533,6226
597,7448,1058,5533,6226,1829
7448,1058,5533,6226,1829,6226
1058,5533,6226,1829,6226,8051
5533,6226,1829,6226,8051,6128
6226,1829,6226,8051,6128,6225
1829,6226,8051,6128,6225,1732
6226,8051,6128,6225,1732,2969
8051,6128,6225,1732,2969,580
6128,6225,1732,2969,580,9458
6225,1732,2969,580,9458,6224
1732,2969,580,9458,6224,6226
2969,580,9458,6224,6226,5162
580,9458,6224,6226,5162,3064
9458,6224,6226,5162,3064,2968
6224,6226,5162,3064,2968,6605
6226,5162,3064,2968,6605,2968
5162,3064,2968,6605,2968,2873
3064,2968,6605,2968,2873,2967
2968,6605,2968,2873,2967,2968
6605,2968,2873,2967,2968,1923
2968,2873,2967,2968,1923,5164
2873,2967,2968,1923,5164,6131
2967,2968,1923,5164,6131,6225
2968,1923,5164,6131,6225,1441
1923,5164,6131,6225,1441,5343
5164,6131,6225,1441,5343,9471
6131,6225,1441,5343,9471,3340
6225,1441,5343,9471,3340,6132
1441,5343,9471,3340,6132,6577
5343,9471,3340,6132,6577,6577
9471,3340,6132,6577,6577,5915
3340,6132,6577,6577,5915,317
6132,6577,6577,5915,317,6226
6577,6577,5915,317,6226,5439
6577,5915,317,6226,5439,6225
5915,317,6226,5439,6225,9470
317,6226,5439,6225,9470,6226
6226,5439,6225,9470,6226,6131
5439,6225,9470,6226,6131,9471
6225,9470,6226,6131,9471,7797
9470,6226,6131,9471,7797,4195
6226,6131,9471,7797,4195,4588
6131,9471,7797,4195,4588,4677
9471,7797,4195,4588,4677,6225
7797,4195,4588,4677,6225,8128
4195,4588,4677,6225,8128,390
4588,4677,6225,8128,390,1925
4677,6225,8128,390,1925,8335
6225,8128,390,1925,8335,957
8128,390,1925,8335,957,1164
390,1925,8335,957,1164,6225
1925,8335,957,1164,6225,2585
8335,957,1164,6225,2585,2491
957,1164,6225,2585,2491,8155
1164,6225,2585,2491,8155,8433
6225,2585,2491,8155,8433,2586
2585,2491,8155,8433,2586,6225
2491,8155,8433,2586,6225,4620
8155,8433,2586,6225,4620,386
8433,2586,6225,4620,386,480
2586,6225,4620,386,480,480
6225,4620,386,480,480,481
4620,386,480,480,481,4489
386,480,480,481,4489,1734
480,480,481,4489,1734,14
480,481,4489,1734,14,9471
481,4489,1734,14,9471,9471
4489,1734,14,9471,9471,6226
1734,14,9471,9471,6226,6225
14,9471,9471,6226,6225,4768
9471,9471,6226,6225,4768,1829
9471,6226,6225,4768,1829,500
6226,6225,4768,1829,500,6225
6225,4768,1829,500,6225,6225
4768,1829,500,6225,6225,7338
1829,500,6225,6225,7338,1548
500,6225,6225,7338,1548,6225
6225,6225,7338,1548,6225,2022
6225,7338,1548,6225,2022,6131
7338,1548,6225,2022,6131,4195
1548,6225,2022,6131,4195,6225
6225,2022,6131,4195,6225,1266
2022,6131,4195,6225,1266,4714
6131,4195,6225,1266,4714,4978
4195,6225,1266,4714,4978,8744
6225,1266,4714,4978,8744,3436
1266,4714,4978,8744,3436,6699
4714,4978,8744,3436,6699,2001
4978,8744,3436,6699,2001,9
8744,3436,6699,2001,9,4891
3436,6699,2001,9,4891,6131
6699,2001,9,4891,6131,6225
2001,9,4891,6131,6225,6699
9,4891,6131,6225,6699,6225
4891,6131,6225,6699,6225,4307
6131,6225,6699,6225,4307,4019
6225,6699,6225,4307,4019,1830
6699,6225,4307,4019,1830,8032
6225,4307,4019,1830,8032,1733
4307,4019,1830,8032,1733,1734
4019,1830,8032,1733,1734,4714
1830,8032,1733,1734,4714,6189
8032,1733,1734,4714,6189,6226
1733,1734,4714,6189,6226,6212
1734,4714,6189,6226,6212,4714
4714,6189,6226,6212,4714,389
6189,6226,6212,4714,389,6034
6226,6212,4714,389,6034,6225
6212,4714,389,6034,6225,5724
4714,389,6034,6225,5724,6225
389,6034,6225,5724,6225,2969
6034,6225,5724,6225,2969,6225
6225,5724,6225,2969,6225,3064
5724,6225,2969,6225,3064,4714
6225,2969,6225,3064,4714,6016
2969,6225,3064,4714,6016,2968
6225,3064,4714,6016,2968,6226
3064,4714,6016,2968,6226,6225
4714,6016,2968,6226,6225,4714
6016,2968,6226,6225,4714,1442
2968,6226,6225,4714,1442,1441
6226,6225,4714,1442,1441,1441
6225,4714,1442,1441,1441,1441
4714,1442,1441,1441,1441,4715
1442,1441,1441,1441,4715,6977
1441,1441,1441,4715,6977,8219
1441,1441,4715,6977,8219,6226
1441,4715,6977,8219,6226,6226
4715,6977,8219,6226,6226,1154
6977,8219,6226,6226,1154,5625
8219,6226,6226,1154,5625,8031
6226,6226,1154,5625,8031,1534
6226,1154,5625,8031,1534,5372
1154,5625,8031,1534,5372,5820
5625,8031,1534,5372,5820,6043
8031,1534,5372,5820,6043,3435
1534,5372,5820,6043,3435,2780
5372,5820,6043,3435,2780,507
5820,6043,3435,2780,507,9072
6043,3435,2780,507,9072,6225
3435,2780,507,9072,6225,8223
2780,507,9072,6225,8223,595
507,9072,6225,8223,595,2677
9072,6225,8223,595,2677,9183
6225,8223,595,2677,9183,7669
8223,595,2677,9183,7669,6663
595,2677,9183,7669,6663,7764
2677,9183,7669,6663,7764,6138
9183,7669,6663,7764,6138,211
7669,6663,7764,6138,211,6405
6663,7764,6138,211,6405,8694
7764,6138,211,6405,8694,7848
6138,211,6405,8694,7848,6131
211,6405,8694,7848,6131,6604
6405,8694,7848,6131,6604,6225
8694,7848,6131,6604,6225,6009
7848,6131,6604,6225,6009,6225
6131,6604,6225,6009,6225,577
6604,6225,6009,6225,577,6666
6225,6009,6225,577,6666,6225
6009,6225,577,6666,6225,6225
6225,577,6666,6225,6225,1537
577,6666,6225,6225,1537,6225
6666,6225,6225,1537,6225,405
6225,6225,1537,6225,405,4681
6225,1537,6225,405,4681,6225
1537,6225,405,4681,6225,6207
6225,405,4681,6225,6207,7058
405,4681,6225,6207,7058,6226
4681,6225,6207,7058,6226,4214
6225,6207,7058,6226,4214,4215
6207,7058,6226,4214,4215,4214
7058,6226,4214,4215,4214,103
6226,4214,4215,4214,103,5065
4214,4215,4214,103,5065,6508
4215,4214,103,5065,6508,6226
4214,103,5065,6508,6226,6225
103,5065,6508,6226,6225,408
5065,6508,6226,6225,408,5725
6508,6226,6225,408,5725,5630
6226,6225,408,5725,5630,4290
6225,408,5725,5630,4290,6225
408,5725,5630,4290,6225,1148
5725,5630,4290,6225,1148,6225
5630,4290,6225,1148,6225,6225
4290,6225,1148,6225,6225,6225
6225,1148,6225,6225,6225,3908
1148,6225,6225,6225,3908,6131
6225,6225,6225,3908,6131,1261
6225,6225,3908,6131,1261,6300
6225,3908,6131,1261,6300,4480
3908,6131,1261,6300,4480,7377
6131,1261,6300,4480,7377,962
1261,6300,4480,7377,962,6226
6300,4480,7377,962,6226,1638
4480,7377,962,6226,1638,6225
7377,962,6226,1638,6225,6226
962,6226,1638,6225,6226,5946
6226,1638,6225,6226,5946,4975
1638,6225,6226,5946,4975,6225
6225,6226,5946,4975,6225,6225
6226,5946,4975,6225,6225,2767
5946,4975,6225,6225,2767,6226
4975,6225,6225,2767,6226,5248
6225,6225,2767,6226,5248,1533
6225,2767,6226,5248,1533,1716
2767,6226,5248,1533,1716,2094
6226,5248,1533,1716,2094,3062
5248,1533,1716,2094,3062,6225
1533,1716,2094,3062,6225,4781
1716,2094,3062,6225,4781,4006
2094,3062,6225,4781,4006,1733
3062,6225,4781,4006,1733,7802
6225,4781,4006,1733,7802,1248
4781,4006,1733,7802,1248,7
4006,1733,7802,1248,7,1444
1733,7802,1248,7,1444,5246
7802,1248,7,1444,5246,6225
1248,7,1444,5246,6225,5625
7,1444,5246,6225,5625,6131
1444,5246,6225,5625,6131,6225
5246,6225,5625,6131,6225,6651
6225,5625,6131,6225,6651,4590
5625,6131,6225,6651,4590,6226
6131,6225,6651,4590,6226,6690
6225,6651,4590,6226,6690,6226
6651,4590,6226,6690,6226,1640
4590,6226,6690,6226,1640,5628
6226,6690,6226,1640,5628,5627
6690,6226,1640,5628,5627,8593
6226,1640,5628,5627,8593,6486
1640,5628,5627,8593,6486,6320
5628,5627,8593,6486,6320,6225
5627,8593,6486,6320,6225,2286
8593,6486,6320,6225,2286,198
6486,6320,6225,2286,198,6226
6320,6225,2286,198,6226,7282
6225,2286,198,6226,7282,6043
2286,198,6226,7282,6043,1172
198,6226,7282,6043,1172,3718
6226,7282,6043,1172,3718,1244
7282,6043,1172,3718,1244,6225
6043,1172,3718,1244,6225,6131
1172,3718,1244,6225,6131,198
3718,1244,6225,6131,198,1918
1244,6225,6131,198,1918,9098
6225,6131,198,1918,9098,4687
6131,198,1918,9098,4687,6226
198,1918,9098,4687,6226,1732
1918,9098,4687,6226,1732,4878
9098,4687,6226,1732,4878,6386
4687,6226,1732,4878,6386,8978
6226,1732,4878,6386,8978,5632
1732,4878,6386,8978,5632,2020
4878,6386,8978,5632,2020,5726
6386,8978,5632,2020,5726,975
8978,5632,2020,5726,975,5537
5632,2020,5726,975,5537,8694
2020,5726,975,5537,8694,875
5726,975,5537,8694,875,6481
975,5537,8694,875,6481,1734
5537,8694,875,6481,1734,7957
8694,875,6481,1734,7957,5629
875,6481,1734,7957,5629,6132
6481,1734,7957,5629,6132,6225
1734,7957,5629,6132,6225,1534
7957,5629,6132,6225,1534,2193
5629,6132,6225,1534,2193,6225
6132,6225,1534,2193,6225,986
6225,1534,2193,6225,986,1810
1534,2193,6225,986,1810,6226
2193,6225,986,1810,6226,6596
6225,986,1810,6226,6596,8451
986,1810,6226,6596,8451,8986
1810,6226,6596,8451,8986,779
6226,6596,8451,8986,779,3155
6596,8451,8986,779,3155,7478
8451,8986,779,3155,7478,789
8986,779,3155,7478,789,3256
779,3155,7478,789,3256,6395
3155,7478,789,3256,6395,5150
7478,789,3256,6395,5150,1907
789,3256,6395,5150,1907,2291
3256,6395,5150,1907,2291,7088
6395,5150,1907,2291,7088,1830
5150,1907,2291,7088,1830,8336
1907,2291,7088,1830,8336,4782
2291,7088,1830,8336,4782,6226
7088,1830,8336,4782,6226,5722
1830,8336,4782,6226,5722,1713
8336,4782,6226,5722,1713,3739
